"","estimate","pt","pr","covariate.set","n","m"
"62910",6.75489328894492,0.85,0.5,"Minimal",150,1000
"62911",5.76820379925245,0.85,0.25,"Extended",150,1000
"62912",6.5755202903299,0.85,0.25,"Minimal",150,1000
"62913",7.66633340237406,0.85,0.5,"Extended",150,1000
"62914",7.18293847419255,0.85,0.5,"Minimal",150,1000
"62915",7.9211051384033,0.85,0.25,"Extended",150,1000
"62916",6.94711400111441,0.85,0.25,"Minimal",150,1000
"62917",6.89187360482878,0.85,0.5,"Extended",150,1000
"62918",6.17368918456146,0.85,0.5,"Minimal",150,1000
"62919",5.17019381293441,0.85,0.25,"Extended",150,1000
"62920",6.87192728180701,0.85,0.25,"Minimal",150,1000
"62921",5.71548887027018,0.85,0.5,"Extended",150,1000
"62922",6.19180173546388,0.85,0.5,"Minimal",150,1000
"62923",5.61988927135594,0.85,0.25,"Extended",150,1000
"62924",6.19203771134748,0.85,0.25,"Minimal",150,1000
"62925",5.27852509988144,0.85,0.5,"Extended",150,1000
"62926",5.86010088375319,0.85,0.5,"Minimal",150,1000
"62927",6.646971259803,0.85,0.25,"Extended",150,1000
"62928",6.53348271316672,0.85,0.25,"Minimal",150,1000
"62929",6.73982246362464,0.85,0.5,"Extended",150,1000
"62930",6.55239216954174,0.85,0.5,"Minimal",150,1000
"62931",6.53307047865937,0.85,0.25,"Extended",150,1000
"62932",5.58126615603568,0.85,0.25,"Minimal",150,1000
"62933",6.62067002029784,0.85,0.5,"Extended",150,1000
"62934",6.19395694235818,0.85,0.5,"Minimal",150,1000
"62935",8.0521107203839,0.85,0.25,"Extended",150,1000
"62936",6.13905167944939,0.85,0.25,"Minimal",150,1000
"62937",6.18141400218361,0.85,0.5,"Extended",150,1000
"62938",6.18961680468714,0.85,0.5,"Minimal",150,1000
"62939",9.58219791483195,0.85,0.25,"Extended",150,1000
"62940",6.90280606667526,0.85,0.25,"Minimal",150,1000
"62941",6.72305862275048,0.85,0.5,"Extended",150,1000
"62942",6.56801634880097,0.85,0.5,"Minimal",150,1000
"62943",6.49335939033143,0.85,0.25,"Extended",150,1000
"62944",5.99511757004992,0.85,0.25,"Minimal",150,1000
"62945",5.88774345792904,0.85,0.5,"Extended",150,1000
"62946",6.50253175179567,0.85,0.5,"Minimal",150,1000
"62947",6.30789521346377,0.85,0.25,"Extended",150,1000
"62948",5.45777437112939,0.85,0.25,"Minimal",150,1000
"62949",5.94818146916371,0.85,0.5,"Extended",150,1000
"62950",6.15485039157286,0.85,0.5,"Minimal",150,1000
"62951",4.51614885199511,0.85,0.25,"Extended",150,1000
"62952",5.84051520713121,0.85,0.25,"Minimal",150,1000
"62953",9.35874249489746,0.85,0.5,"Extended",150,1000
"62954",8.46155347510592,0.85,0.5,"Minimal",150,1000
"62955",4.5694205498453,0.85,0.25,"Extended",150,1000
"62956",6.24284364280456,0.85,0.25,"Minimal",150,1000
"62957",7.12140489917981,0.85,0.5,"Extended",150,1000
"62958",7.14236939069466,0.85,0.5,"Minimal",150,1000
"62959",7.35318857732121,0.85,0.25,"Extended",150,1000
"62960",6.5239198034926,0.85,0.25,"Minimal",150,1000
"62961",5.99882057197083,0.85,0.5,"Extended",150,1000
"62962",6.06564252115544,0.85,0.5,"Minimal",150,1000
"62963",5.33841842474657,0.85,0.25,"Extended",150,1000
"62964",5.91478570963492,0.85,0.25,"Minimal",150,1000
"62965",6.94117809626369,0.85,0.5,"Extended",150,1000
"62966",6.70138701736296,0.85,0.5,"Minimal",150,1000
"62967",3.70630005297406,0.85,0.25,"Extended",150,1000
"62968",6.18587990946052,0.85,0.25,"Minimal",150,1000
"62969",6.54294641757183,0.85,0.5,"Extended",150,1000
"62970",6.32810873415661,0.85,0.5,"Minimal",150,1000
"62971",6.98236400663601,0.85,0.25,"Extended",150,1000
"62972",7.77113857334878,0.85,0.25,"Minimal",150,1000
"62973",6.55511502050298,0.85,0.5,"Extended",150,1000
"62974",6.76464601180278,0.85,0.5,"Minimal",150,1000
"62975",5.70866011744292,0.85,0.25,"Extended",150,1000
"62976",6.79165896325529,0.85,0.25,"Minimal",150,1000
"62977",5.05720749309689,0.85,0.5,"Extended",150,1000
"62978",4.99475365056801,0.85,0.5,"Minimal",150,1000
"62979",8.235888926623,0.85,0.25,"Extended",150,1000
"62980",8.2507342535749,0.85,0.25,"Minimal",150,1000
"62981",5.59375760072994,0.85,0.5,"Extended",150,1000
"62982",6.05408208288351,0.85,0.5,"Minimal",150,1000
"62983",8.15574184830015,0.85,0.25,"Extended",150,1000
"62984",7.21980194283617,0.85,0.25,"Minimal",150,1000
"62985",6.61420828747372,0.85,0.5,"Extended",150,1000
"62986",6.80017016303339,0.85,0.5,"Minimal",150,1000
"62987",5.66987412110175,0.85,0.25,"Extended",150,1000
"62988",6.22691314766056,0.85,0.25,"Minimal",150,1000
"62989",6.87524792590437,0.85,0.5,"Extended",150,1000
"62990",6.30193444765292,0.85,0.5,"Minimal",150,1000
"62991",5.72681351998684,0.85,0.25,"Extended",150,1000
"62992",6.63644958074525,0.85,0.25,"Minimal",150,1000
"62993",7.78830196330423,0.85,0.5,"Extended",150,1000
"62994",7.47984409684936,0.85,0.5,"Minimal",150,1000
"62995",6.56744773799813,0.85,0.25,"Extended",150,1000
"62996",6.54578846959021,0.85,0.25,"Minimal",150,1000
"62997",7.38468437213933,0.85,0.5,"Extended",150,1000
"62998",7.7228107981905,0.85,0.5,"Minimal",150,1000
"62999",5.5675668336957,0.85,0.25,"Extended",150,1000
"63000",5.62115720621104,0.85,0.25,"Minimal",150,1000
"63001",6.73348525552105,0.85,0.5,"Extended",150,1000
"63002",7.19395809097642,0.85,0.5,"Minimal",150,1000
"63003",6.66337343151516,0.85,0.25,"Extended",150,1000
"63004",7.05114226051309,0.85,0.25,"Minimal",150,1000
"63005",7.96666277385647,0.85,0.5,"Extended",150,1000
"63006",7.4408358551265,0.85,0.5,"Minimal",150,1000
"63007",6.80645426605638,0.85,0.25,"Extended",150,1000
"63008",6.8633584192408,0.85,0.25,"Minimal",150,1000
"63009",6.98323044339383,0.85,0.5,"Extended",150,1000
"63010",7.1266404052947,0.85,0.5,"Minimal",150,1000
"63011",8.46710599726461,0.85,0.25,"Extended",150,1000
"63012",6.88618259617209,0.85,0.25,"Minimal",150,1000
"63013",6.15336921808472,0.85,0.5,"Extended",150,1000
"63014",6.13907014636268,0.85,0.5,"Minimal",150,1000
"63015",6.09510797545285,0.85,0.25,"Extended",150,1000
"63016",5.61411971256803,0.85,0.25,"Minimal",150,1000
"63017",5.66582586643534,0.85,0.5,"Extended",150,1000
"63018",6.09714091983913,0.85,0.5,"Minimal",150,1000
"63019",6.17693394380519,0.85,0.25,"Extended",150,1000
"63020",6.290413358176,0.85,0.25,"Minimal",150,1000
"63021",6.36434447468649,0.85,0.5,"Extended",150,1000
"63022",6.19856995873644,0.85,0.5,"Minimal",150,1000
"63023",3.80917488602786,0.85,0.25,"Extended",150,1000
"63024",5.8020214675752,0.85,0.25,"Minimal",150,1000
"63025",7.9861405408522,0.85,0.5,"Extended",150,1000
"63026",7.72377450090301,0.85,0.5,"Minimal",150,1000
"63027",4.46135637160209,0.85,0.25,"Extended",150,1000
"63028",6.11823573760357,0.85,0.25,"Minimal",150,1000
"63029",6.97234325497271,0.85,0.5,"Extended",150,1000
"63030",6.50698971250661,0.85,0.5,"Minimal",150,1000
"63031",7.34279782155159,0.85,0.25,"Extended",150,1000
"63032",6.97368789159503,0.85,0.25,"Minimal",150,1000
"63033",7.04368965018041,0.85,0.5,"Extended",150,1000
"63034",7.17291376964386,0.85,0.5,"Minimal",150,1000
"63035",7.60002535104866,0.85,0.25,"Extended",150,1000
"63036",7.04535452219095,0.85,0.25,"Minimal",150,1000
"63037",6.51605783808824,0.85,0.5,"Extended",150,1000
"63038",6.63592814631099,0.85,0.5,"Minimal",150,1000
"63039",6.71152008252624,0.85,0.25,"Extended",150,1000
"63040",6.53123480525759,0.85,0.25,"Minimal",150,1000
"63041",5.53387969180566,0.85,0.5,"Extended",150,1000
"63042",6.24569634171026,0.85,0.5,"Minimal",150,1000
"63043",7.70480360118361,0.85,0.25,"Extended",150,1000
"63044",7.10355827428993,0.85,0.25,"Minimal",150,1000
"63045",5.59118336277021,0.85,0.5,"Extended",150,1000
"63046",5.94675817182181,0.85,0.5,"Minimal",150,1000
"63047",6.82335015133295,0.85,0.25,"Extended",150,1000
"63048",5.87253146009332,0.85,0.25,"Minimal",150,1000
"63049",6.66814943649941,0.85,0.5,"Extended",150,1000
"63050",6.62230337255792,0.85,0.5,"Minimal",150,1000
"63051",4.97159318757768,0.85,0.25,"Extended",150,1000
"63052",6.41741275529925,0.85,0.25,"Minimal",150,1000
"63053",5.99603973260203,0.85,0.5,"Extended",150,1000
"63054",6.54395110839479,0.85,0.5,"Minimal",150,1000
"63055",8.73794719209736,0.85,0.25,"Extended",150,1000
"63056",7.86922711141684,0.85,0.25,"Minimal",150,1000
"63057",7.01731483409389,0.85,0.5,"Extended",150,1000
"63058",6.79632906644287,0.85,0.5,"Minimal",150,1000
"63059",5.6296089666928,0.85,0.25,"Extended",150,1000
"63060",6.64861173555572,0.85,0.25,"Minimal",150,1000
"63061",5.55384491673119,0.85,0.5,"Extended",150,1000
"63062",5.70582020361515,0.85,0.5,"Minimal",150,1000
"63063",5.31524033166785,0.85,0.25,"Extended",150,1000
"63064",6.0747353960604,0.85,0.25,"Minimal",150,1000
"63065",6.75504690759398,0.85,0.5,"Extended",150,1000
"63066",7.62533986847856,0.85,0.5,"Minimal",150,1000
"63067",5.77675760088987,0.85,0.25,"Extended",150,1000
"63068",6.24312602329085,0.85,0.25,"Minimal",150,1000
"63069",5.417631917273,0.85,0.5,"Extended",150,1000
"63070",5.68210184509937,0.85,0.5,"Minimal",150,1000
"63071",2.70432152681422,0.85,0.25,"Extended",150,1000
"63072",4.39368249990736,0.85,0.25,"Minimal",150,1000
"63073",6.10391795681195,0.85,0.5,"Extended",150,1000
"63074",6.07713994193843,0.85,0.5,"Minimal",150,1000
"63075",6.77851571913531,0.85,0.25,"Extended",150,1000
"63076",6.60323244627284,0.85,0.25,"Minimal",150,1000
"63077",6.30252917570554,0.85,0.5,"Extended",150,1000
"63078",6.17352272271094,0.85,0.5,"Minimal",150,1000
"63079",4.58141218805197,0.85,0.25,"Extended",150,1000
"63080",6.34179902775992,0.85,0.25,"Minimal",150,1000
"63081",7.21872000395426,0.85,0.5,"Extended",150,1000
"63082",6.74678308690991,0.85,0.5,"Minimal",150,1000
"63083",6.55627396627284,0.85,0.25,"Extended",150,1000
"63084",7.37206965699252,0.85,0.25,"Minimal",150,1000
"63085",7.92621405329671,0.85,0.5,"Extended",150,1000
"63086",6.8239718412321,0.85,0.5,"Minimal",150,1000
"63087",7.76913713155505,0.85,0.25,"Extended",150,1000
"63088",7.28020655293175,0.85,0.25,"Minimal",150,1000
"63089",6.8964871786074,0.85,0.5,"Extended",150,1000
"63090",7.40892663763614,0.85,0.5,"Minimal",150,1000
"63091",7.85227067799101,0.85,0.25,"Extended",150,1000
"63092",6.21936564475787,0.85,0.25,"Minimal",150,1000
"63093",6.60300556162986,0.85,0.5,"Extended",150,1000
"63094",5.78732739848832,0.85,0.5,"Minimal",150,1000
"63095",9.31049691507405,0.85,0.25,"Extended",150,1000
"63096",7.24778388568154,0.85,0.25,"Minimal",150,1000
"63097",7.24270580229072,0.85,0.5,"Extended",150,1000
"63098",7.37905918993808,0.85,0.5,"Minimal",150,1000
"63099",6.72808844941962,0.85,0.25,"Extended",150,1000
"63100",7.30683163642349,0.85,0.25,"Minimal",150,1000
"63101",7.01369002445856,0.85,0.5,"Extended",150,1000
"63102",6.87214071367286,0.85,0.5,"Minimal",150,1000
"63103",7.46219933127229,0.85,0.25,"Extended",150,1000
"63104",6.73311123147392,0.85,0.25,"Minimal",150,1000
"63105",6.13201631017792,0.85,0.5,"Extended",150,1000
"63106",6.00169636079104,0.85,0.5,"Minimal",150,1000
"63107",5.55490890676586,0.85,0.25,"Extended",150,1000
"63108",5.97000478810201,0.85,0.25,"Minimal",150,1000
"63109",6.37989988425242,0.85,0.5,"Extended",150,1000
"63110",6.46504273180629,0.85,0.5,"Minimal",150,1000
"63111",5.58209862537833,0.85,0.25,"Extended",150,1000
"63112",7.49766644904875,0.85,0.25,"Minimal",150,1000
"63113",5.43644437307024,0.85,0.5,"Extended",150,1000
"63114",5.41467280592404,0.85,0.5,"Minimal",150,1000
"63115",6.77189726491917,0.85,0.25,"Extended",150,1000
"63116",8.19625465181394,0.85,0.25,"Minimal",150,1000
"63117",6.60200165343556,0.85,0.5,"Extended",150,1000
"63118",6.79667894959104,0.85,0.5,"Minimal",150,1000
"63119",7.26116586059111,0.85,0.25,"Extended",150,1000
"63120",6.1220115151373,0.85,0.25,"Minimal",150,1000
"63121",5.92981680087562,0.85,0.5,"Extended",150,1000
"63122",6.30628684151328,0.85,0.5,"Minimal",150,1000
"63123",6.59767253697408,0.85,0.25,"Extended",150,1000
"63124",6.33862476437997,0.85,0.25,"Minimal",150,1000
"63125",6.71882588391746,0.85,0.5,"Extended",150,1000
"63126",6.79952733117736,0.85,0.5,"Minimal",150,1000
"63127",6.89152355853735,0.85,0.25,"Extended",150,1000
"63128",6.82402410208669,0.85,0.25,"Minimal",150,1000
"63129",6.87032651913395,0.85,0.5,"Extended",150,1000
"63130",6.78348861375432,0.85,0.5,"Minimal",150,1000
"63131",7.24839712219409,0.85,0.25,"Extended",150,1000
"63132",7.02919457169324,0.85,0.25,"Minimal",150,1000
"63133",7.01141087883454,0.85,0.5,"Extended",150,1000
"63134",6.67949857477404,0.85,0.5,"Minimal",150,1000
"63135",6.0272939596746,0.85,0.25,"Extended",150,1000
"63136",6.81136593147789,0.85,0.25,"Minimal",150,1000
"63137",6.33360283012511,0.85,0.5,"Extended",150,1000
"63138",6.09406465090356,0.85,0.5,"Minimal",150,1000
"63139",7.01843710161285,0.85,0.25,"Extended",150,1000
"63140",5.88585514685054,0.85,0.25,"Minimal",150,1000
"63141",6.10496291726369,0.85,0.5,"Extended",150,1000
"63142",6.42542973619376,0.85,0.5,"Minimal",150,1000
"63143",6.54144757257016,0.85,0.25,"Extended",150,1000
"63144",6.84077096444503,0.85,0.25,"Minimal",150,1000
"63145",6.01965242708315,0.85,0.5,"Extended",150,1000
"63146",5.10901852255666,0.85,0.5,"Minimal",150,1000
"63147",9.41843066006468,0.85,0.25,"Extended",150,1000
"63148",7.39696758457048,0.85,0.25,"Minimal",150,1000
"63149",7.06587092026625,0.85,0.5,"Extended",150,1000
"63150",6.76717791684333,0.85,0.5,"Minimal",150,1000
"63151",6.3992023005319,0.85,0.25,"Extended",150,1000
"63152",5.89980848515999,0.85,0.25,"Minimal",150,1000
"63153",7.31301063731325,0.85,0.5,"Extended",150,1000
"63154",6.74796336251716,0.85,0.5,"Minimal",150,1000
"63155",6.21849570146386,0.85,0.25,"Extended",150,1000
"63156",6.05580716834955,0.85,0.25,"Minimal",150,1000
"63157",6.12179565616637,0.85,0.5,"Extended",150,1000
"63158",6.12009747122567,0.85,0.5,"Minimal",150,1000
"63159",4.6780572385912,0.85,0.25,"Extended",150,1000
"63160",6.17066074108058,0.85,0.25,"Minimal",150,1000
"63161",5.55715210581996,0.85,0.5,"Extended",150,1000
"63162",6.0390536196334,0.85,0.5,"Minimal",150,1000
"63163",2.19859061089775,0.85,0.25,"Extended",150,1000
"63164",4.99540955820109,0.85,0.25,"Minimal",150,1000
"63165",6.99423477983318,0.85,0.5,"Extended",150,1000
"63166",6.6572724722172,0.85,0.5,"Minimal",150,1000
"63167",6.47593752231886,0.85,0.25,"Extended",150,1000
"63168",6.37410801778333,0.85,0.25,"Minimal",150,1000
"63169",6.56332361181915,0.85,0.5,"Extended",150,1000
"63170",6.20651488050505,0.85,0.5,"Minimal",150,1000
"63171",7.15214100921088,0.85,0.25,"Extended",150,1000
"63172",6.28674767695924,0.85,0.25,"Minimal",150,1000
"63173",5.89884480008581,0.85,0.5,"Extended",150,1000
"63174",6.32137333785879,0.85,0.5,"Minimal",150,1000
"63175",6.50115512967307,0.85,0.25,"Extended",150,1000
"63176",5.77930575320939,0.85,0.25,"Minimal",150,1000
"63177",6.20172362792922,0.85,0.5,"Extended",150,1000
"63178",6.44935738116623,0.85,0.5,"Minimal",150,1000
"63179",7.8922599404224,0.85,0.25,"Extended",150,1000
"63180",6.64726847004206,0.85,0.25,"Minimal",150,1000
"63181",7.45155456516395,0.85,0.5,"Extended",150,1000
"63182",7.32154201736861,0.85,0.5,"Minimal",150,1000
"63183",6.89208107025236,0.85,0.25,"Extended",150,1000
"63184",6.82840996720112,0.85,0.25,"Minimal",150,1000
"63185",4.58333959724412,0.85,0.5,"Extended",150,1000
"63186",5.02907682168786,0.85,0.5,"Minimal",150,1000
"63187",8.34554252181827,0.85,0.25,"Extended",150,1000
"63188",7.75809585699273,0.85,0.25,"Minimal",150,1000
"63189",5.4937262247207,0.85,0.5,"Extended",150,1000
"63190",5.62605105744172,0.85,0.5,"Minimal",150,1000
"63191",10.4279116864566,0.85,0.25,"Extended",150,1000
"63192",7.46992189021995,0.85,0.25,"Minimal",150,1000
"63193",6.23997447585634,0.85,0.5,"Extended",150,1000
"63194",6.80320906442843,0.85,0.5,"Minimal",150,1000
"63195",7.35686191483336,0.85,0.25,"Extended",150,1000
"63196",7.64887504540421,0.85,0.25,"Minimal",150,1000
"63197",6.94405333164965,0.85,0.5,"Extended",150,1000
"63198",7.11947102568484,0.85,0.5,"Minimal",150,1000
"63199",6.35302158707642,0.85,0.25,"Extended",150,1000
"63200",6.3280639934235,0.85,0.25,"Minimal",150,1000
"63201",6.17285415325585,0.85,0.5,"Extended",150,1000
"63202",6.43484311189529,0.85,0.5,"Minimal",150,1000
"63203",5.82123989047444,0.85,0.25,"Extended",150,1000
"63204",6.66314176621572,0.85,0.25,"Minimal",150,1000
"63205",6.48748743641622,0.85,0.5,"Extended",150,1000
"63206",6.53721129802532,0.85,0.5,"Minimal",150,1000
"63207",4.31426190752183,0.85,0.25,"Extended",150,1000
"63208",7.15184128960982,0.85,0.25,"Minimal",150,1000
"63209",5.39470861476026,0.85,0.5,"Extended",150,1000
"63210",5.90251843261917,0.85,0.5,"Minimal",150,1000
"63211",6.21911716193459,0.85,0.25,"Extended",150,1000
"63212",6.19107053292829,0.85,0.25,"Minimal",150,1000
"63213",8.31779189450744,0.85,0.5,"Extended",150,1000
"63214",7.86589152422723,0.85,0.5,"Minimal",150,1000
"63215",7.24248272339789,0.85,0.25,"Extended",150,1000
"63216",6.50824798594633,0.85,0.25,"Minimal",150,1000
"63217",6.66579079153627,0.85,0.5,"Extended",150,1000
"63218",6.58028906072502,0.85,0.5,"Minimal",150,1000
"63219",6.10488903153092,0.85,0.25,"Extended",150,1000
"63220",6.84726158731414,0.85,0.25,"Minimal",150,1000
"63221",6.38470831726169,0.85,0.5,"Extended",150,1000
"63222",6.5787225811779,0.85,0.5,"Minimal",150,1000
"63223",9.20010910971622,0.85,0.25,"Extended",150,1000
"63224",6.92758298128921,0.85,0.25,"Minimal",150,1000
"63225",7.43116539107619,0.85,0.5,"Extended",150,1000
"63226",6.95234316094491,0.85,0.5,"Minimal",150,1000
"63227",6.08605938651691,0.85,0.25,"Extended",150,1000
"63228",6.43821105810167,0.85,0.25,"Minimal",150,1000
"63229",7.69052551819371,0.85,0.5,"Extended",150,1000
"63230",6.8541789782202,0.85,0.5,"Minimal",150,1000
"63231",6.4479374031689,0.85,0.25,"Extended",150,1000
"63232",5.6268447027096,0.85,0.25,"Minimal",150,1000
"63233",6.48557535320899,0.85,0.5,"Extended",150,1000
"63234",7.24685492026711,0.85,0.5,"Minimal",150,1000
"63235",7.7351746192496,0.85,0.25,"Extended",150,1000
"63236",7.1356879808857,0.85,0.25,"Minimal",150,1000
"63237",7.19384908641878,0.85,0.5,"Extended",150,1000
"63238",6.66167695540415,0.85,0.5,"Minimal",150,1000
"63239",6.50710436240665,0.85,0.25,"Extended",150,1000
"63240",6.91261552565558,0.85,0.25,"Minimal",150,1000
"63241",7.52297801304681,0.85,0.5,"Extended",150,1000
"63242",7.96123990025283,0.85,0.5,"Minimal",150,1000
"63243",7.11336598564876,0.85,0.25,"Extended",150,1000
"63244",6.23491768141779,0.85,0.25,"Minimal",150,1000
"63245",6.83596424868645,0.85,0.5,"Extended",150,1000
"63246",6.67912588320286,0.85,0.5,"Minimal",150,1000
"63247",6.45082876841548,0.85,0.25,"Extended",150,1000
"63248",6.21853725417435,0.85,0.25,"Minimal",150,1000
"63249",6.57572946960686,0.85,0.5,"Extended",150,1000
"63250",6.56413809851616,0.85,0.5,"Minimal",150,1000
"63251",4.81027343376218,0.85,0.25,"Extended",150,1000
"63252",6.21865130014258,0.85,0.25,"Minimal",150,1000
"63253",6.40790438359748,0.85,0.5,"Extended",150,1000
"63254",7.23487380692182,0.85,0.5,"Minimal",150,1000
"63255",5.75093174970141,0.85,0.25,"Extended",150,1000
"63256",5.50230558924864,0.85,0.25,"Minimal",150,1000
"63257",6.95470323129024,0.85,0.5,"Extended",150,1000
"63258",7.02119160074488,0.85,0.5,"Minimal",150,1000
"63259",6.82471036425169,0.85,0.25,"Extended",150,1000
"63260",6.06139707581068,0.85,0.25,"Minimal",150,1000
"63261",6.67856705136771,0.85,0.5,"Extended",150,1000
"63262",7.08105027436125,0.85,0.5,"Minimal",150,1000
"63263",6.39005221885606,0.85,0.25,"Extended",150,1000
"63264",6.01005566253847,0.85,0.25,"Minimal",150,1000
"63265",6.24087843446799,0.85,0.5,"Extended",150,1000
"63266",6.37162304344799,0.85,0.5,"Minimal",150,1000
"63267",7.22788450796543,0.85,0.25,"Extended",150,1000
"63268",5.83150740048783,0.85,0.25,"Minimal",150,1000
"63269",7.73317042703469,0.85,0.5,"Extended",150,1000
"63270",6.76982142543012,0.85,0.5,"Minimal",150,1000
"63271",5.90480496109279,0.85,0.25,"Extended",150,1000
"63272",6.51527835445987,0.85,0.25,"Minimal",150,1000
"63273",6.18833787924589,0.85,0.5,"Extended",150,1000
"63274",6.35723296167656,0.85,0.5,"Minimal",150,1000
"63275",7.12082112649138,0.85,0.25,"Extended",150,1000
"63276",7.90860412729882,0.85,0.25,"Minimal",150,1000
"63277",6.2430595635735,0.85,0.5,"Extended",150,1000
"63278",5.89816149778844,0.85,0.5,"Minimal",150,1000
"63279",5.9954951514508,0.85,0.25,"Extended",150,1000
"63280",6.87360996001117,0.85,0.25,"Minimal",150,1000
"63281",6.50011105695835,0.85,0.5,"Extended",150,1000
"63282",6.13086271201329,0.85,0.5,"Minimal",150,1000
"63283",7.43237005838059,0.85,0.25,"Extended",150,1000
"63284",7.23360475514008,0.85,0.25,"Minimal",150,1000
"63285",6.21728841903953,0.85,0.5,"Extended",150,1000
"63286",6.00121012908198,0.85,0.5,"Minimal",150,1000
"63287",6.32619193324049,0.85,0.25,"Extended",150,1000
"63288",6.63688359677696,0.85,0.25,"Minimal",150,1000
"63289",6.28388020762349,0.85,0.5,"Extended",150,1000
"63290",6.13754631198867,0.85,0.5,"Minimal",150,1000
"63291",5.70830491604786,0.85,0.25,"Extended",150,1000
"63292",6.9205049539284,0.85,0.25,"Minimal",150,1000
"63293",6.52376749373004,0.85,0.5,"Extended",150,1000
"63294",7.06996330115731,0.85,0.5,"Minimal",150,1000
"63295",7.61097487418477,0.85,0.25,"Extended",150,1000
"63296",6.61355020537534,0.85,0.25,"Minimal",150,1000
"63297",5.90002349676877,0.85,0.5,"Extended",150,1000
"63298",5.63861103415299,0.85,0.5,"Minimal",150,1000
"63299",5.75886674682109,0.85,0.25,"Extended",150,1000
"63300",6.30973538712143,0.85,0.25,"Minimal",150,1000
"63301",6.62729471107288,0.85,0.5,"Extended",150,1000
"63302",6.31979090639251,0.85,0.5,"Minimal",150,1000
"63303",5.97654705208866,0.85,0.25,"Extended",150,1000
"63304",6.06828302072778,0.85,0.25,"Minimal",150,1000
"63305",8.30920366203377,0.85,0.5,"Extended",150,1000
"63306",7.73849299309626,0.85,0.5,"Minimal",150,1000
"63307",6.73300773521695,0.85,0.25,"Extended",150,1000
"63308",7.29431509999249,0.85,0.25,"Minimal",150,1000
"63309",7.70076806875217,0.85,0.5,"Extended",150,1000
"63310",7.26612638851529,0.85,0.5,"Minimal",150,1000
"63311",4.74365392524297,0.85,0.25,"Extended",150,1000
"63312",5.84795024696824,0.85,0.25,"Minimal",150,1000
"63313",5.04147951175755,0.85,0.5,"Extended",150,1000
"63314",5.15925471506393,0.85,0.5,"Minimal",150,1000
"63315",6.62887653015517,0.85,0.25,"Extended",150,1000
"63316",6.09671099535402,0.85,0.25,"Minimal",150,1000
"63317",6.83082280876918,0.85,0.5,"Extended",150,1000
"63318",6.70632828060945,0.85,0.5,"Minimal",150,1000
"63319",8.18573426875925,0.85,0.25,"Extended",150,1000
"63320",7.26879256764101,0.85,0.25,"Minimal",150,1000
"63321",7.00761770747533,0.85,0.5,"Extended",150,1000
"63322",7.09866176530127,0.85,0.5,"Minimal",150,1000
"63323",8.24031616712908,0.85,0.25,"Extended",150,1000
"63324",7.11068152878231,0.85,0.25,"Minimal",150,1000
"63325",6.08535924938389,0.85,0.5,"Extended",150,1000
"63326",6.1005817931689,0.85,0.5,"Minimal",150,1000
"63327",7.51781822231034,0.85,0.25,"Extended",150,1000
"63328",6.89505478951425,0.85,0.25,"Minimal",150,1000
"63329",5.69723828266523,0.85,0.5,"Extended",150,1000
"63330",6.09724558808318,0.85,0.5,"Minimal",150,1000
"63331",7.00619626997648,0.85,0.25,"Extended",150,1000
"63332",6.44563949034803,0.85,0.25,"Minimal",150,1000
"63333",5.44527986965294,0.85,0.5,"Extended",150,1000
"63334",6.48001259797339,0.85,0.5,"Minimal",150,1000
"63335",6.55989487204814,0.85,0.25,"Extended",150,1000
"63336",5.91334253545864,0.85,0.25,"Minimal",150,1000
"63337",6.25318857440415,0.85,0.5,"Extended",150,1000
"63338",6.7610144757375,0.85,0.5,"Minimal",150,1000
"63339",7.71817400853322,0.85,0.25,"Extended",150,1000
"63340",7.07116621592001,0.85,0.25,"Minimal",150,1000
"63341",7.81330029481166,0.85,0.5,"Extended",150,1000
"63342",7.1816761945492,0.85,0.5,"Minimal",150,1000
"63343",8.03384108795089,0.85,0.25,"Extended",150,1000
"63344",6.99781441699538,0.85,0.25,"Minimal",150,1000
"63345",5.91501913892188,0.85,0.5,"Extended",150,1000
"63346",5.92470220481098,0.85,0.5,"Minimal",150,1000
"63347",7.06086655872573,0.85,0.25,"Extended",150,1000
"63348",6.73360251129282,0.85,0.25,"Minimal",150,1000
"63349",5.83390348236496,0.85,0.5,"Extended",150,1000
"63350",6.73891950308727,0.85,0.5,"Minimal",150,1000
"63351",5.16457668730289,0.85,0.25,"Extended",150,1000
"63352",5.58831877070357,0.85,0.25,"Minimal",150,1000
"63353",7.04364409978233,0.85,0.5,"Extended",150,1000
"63354",6.45681178625144,0.85,0.5,"Minimal",150,1000
"63355",5.05506292776275,0.85,0.25,"Extended",150,1000
"63356",5.99039553628059,0.85,0.25,"Minimal",150,1000
"63357",7.02233455688956,0.85,0.5,"Extended",150,1000
"63358",6.77962975025808,0.85,0.5,"Minimal",150,1000
"63359",6.54502602162059,0.85,0.25,"Extended",150,1000
"63360",7.23233521217113,0.85,0.25,"Minimal",150,1000
"63361",6.12346991660032,0.85,0.5,"Extended",150,1000
"63362",5.23637310757099,0.85,0.5,"Minimal",150,1000
"63363",5.03768373985381,0.85,0.25,"Extended",150,1000
"63364",5.98492583472095,0.85,0.25,"Minimal",150,1000
"63365",8.15156695782845,0.85,0.5,"Extended",150,1000
"63366",7.84103790493968,0.85,0.5,"Minimal",150,1000
"63367",6.60255216216013,0.85,0.25,"Extended",150,1000
